Client Order ID,Instrument,Side,Quantity,Price
aa94459,Orchid,2,560,38
aa94460,Rose,1,170,55
aa94461,Orchid,2,950,10
aa94462,Tulip,1,560,73
aa94463,Rose,1,270,6
aa94464,Lotus,2,100,21
aa94465,Rose,1,880,66
aa94466,Orchid,1,600,4
aa94467,Tulip,1,300,17
aa94468,Rose,2,510,28
aa94469,Orchid,1,10,42
aa94470,Orchid,2,350,93
aa94471,Rose,2,970,85
aa94472,Tulip,1,370,97
aa94473,Lavender,2,480,17
aa94474,Rose,2,510,59
aa94475,Rose,2,290,18
aa94476,Tulip,1,630,86
aa94477,Tulip,2,980,44
aa94478,Tulip,2,880,65
aa94479,Lavender,2,200,44
aa94480,Lavender,1,470,57
aa94481,Tulip,2,570,88
aa94482,Lotus,2,630,6
aa94483,Rose,2,750,59
aa94484,Tulip,1,300,69
aa94485,Lotus,2,200,57
aa94486,Rose,1,790,18
aa94487,Rose,1,670,26
aa94488,Rose,2,920,55
aa94489,Tulip,2,480,73
aa94490,Rose,1,470,31
aa94491,Orchid,2,270,90
aa94492,Tulip,1,960,98
aa94493,Lotus,1,10,88
aa94494,Lotus,2,690,31
aa94495,Lotus,2,250,75
aa94496,Lotus,1,850,64
aa94497,Tulip,2,260,80
aa94498,Rose,1,300,35
aa94499,Lotus,1,380,23
aa94500,Tulip,1,420,3
aa94501,Orchid,2,980,64
aa94502,Orchid,1,990,85
aa94503,Rose,1,760,56
aa94504,Lotus,1,720,56
aa94505,Orchid,2,800,45
aa94506,Rose,1,480,35
aa94507,Tulip,2,200,27
aa94508,Orchid,2,550,82
aa94509,Lavender,1,620,34
aa94510,Lotus,1,120,87
aa94511,Rose,1,950,39
aa94512,Lavender,1,550,26
aa94513,Lotus,1,250,43
aa94514,Lotus,2,960,39
aa94515,Tulip,1,530,13
aa94516,Lotus,1,760,86
aa94517,Tulip,1,560,38
aa94518,Orchid,2,180,69
aa94519,Lavender,1,100,4
aa94520,Orchid,2,760,7
aa94521,Orchid,1,90,60
aa94522,Tulip,1,450,70
aa94523,Lotus,2,500,55
aa94524,Lavender,2,210,76
aa94525,Lotus,1,10,64
aa94526,Lavender,1,560,83
aa94527,Tulip,1,350,29
aa94528,Lavender,1,350,93
aa94529,Tulip,1,450,85
aa94530,Tulip,2,530,95
aa94531,Tulip,1,460,85
aa94532,Lavender,2,50,10
aa94533,Rose,1,740,47
aa94534,Rose,1,750,88
aa94535,Rose,1,80,32
aa94536,Lavender,2,450,3
aa94537,Lavender,1,260,50
aa94538,Lotus,1,990,44
aa94539,Lotus,1,330,56
aa94540,Tulip,2,600,39
aa94541,Lotus,2,960,27
aa94542,Lotus,1,140,89
aa94543,Lotus,1,360,74
aa94544,Lotus,1,600,1
aa94545,Orchid,2,190,42
aa94546,Lavender,2,260,83
aa94547,Orchid,1,50,95
aa94548,Orchid,2,80,33
aa94549,Lavender,2,790,91
aa94550,Rose,1,970,94
aa94551,Lotus,1,140,74
aa94552,Tulip,1,380,24
aa94553,Lotus,2,690,42
aa94554,Lavender,2,740,98
aa94555,Lotus,2,970,5
aa94556,Lotus,2,260,10
aa94557,Orchid,2,610,19
aa94558,Orchid,1,610,12
aa94559,Rose,1,670,8
aa94560,Lotus,2,540,71
aa94561,Lavender,2,880,97
aa94562,Rose,2,590,53
aa94563,Orchid,2,330,98
aa94564,Lotus,1,460,23
aa94565,Rose,1,790,82
aa94566,Tulip,2,310,66
aa94567,Rose,1,600,57
aa94568,Rose,2,750,49
aa94569,Tulip,1,710,85
aa94570,Lotus,1,780,18
aa94571,Lavender,1,960,75
aa94572,Tulip,2,740,89
aa94573,Lavender,2,200,74
aa94574,Lotus,1,180,68
aa94575,Tulip,1,670,87
aa94576,Tulip,1,680,5
aa94577,Tulip,2,100,80
aa94578,Lavender,2,400,88
aa94579,Rose,1,120,56
aa94580,Lotus,2,600,62
aa94581,Lotus,1,830,56
aa94582,Rose,1,480,35
aa94583,Lotus,2,340,100
aa94584,Lotus,1,620,77
aa94585,Rose,1,490,78
aa94586,Rose,2,460,84
aa94587,Rose,2,790,40
aa94588,Lavender,2,540,44
aa94589,Tulip,2,950,81
aa94590,Orchid,1,710,96
aa94591,Lotus,2,630,47
aa94592,Lotus,2,430,2
aa94593,Orchid,2,440,56
aa94594,Orchid,2,310,53
aa94595,Rose,2,670,26
aa94596,Orchid,1,960,26
aa94597,Rose,2,400,73
aa94598,Rose,1,490,20
aa94599,Lavender,2,130,50
aa94600,Lavender,1,170,36
aa94601,Lotus,2,640,83
aa94602,Lavender,2,560,90
aa94603,Rose,2,330,62
aa94604,Orchid,1,720,68
aa94605,Tulip,2,650,48
aa94606,Orchid,1,600,64
aa94607,Rose,1,760,11
aa94608,Tulip,2,960,2
aa94609,Lotus,2,180,8
aa94610,Lavender,1,420,73
aa94611,Rose,1,750,44
aa94612,Rose,2,90,9
aa94613,Rose,2,350,19
aa94614,Tulip,2,870,69
aa94615,Lotus,1,620,53
aa94616,Lotus,1,250,14
aa94617,Orchid,2,590,14
aa94618,Tulip,1,140,75
aa94619,Lotus,1,720,35
aa94620,Rose,2,750,30
aa94621,Tulip,1,470,11
aa94622,Lotus,1,810,15
aa94623,Rose,2,850,6
aa94624,Lotus,2,930,2
aa94625,Lavender,1,530,83
aa94626,Orchid,2,960,79
aa94627,Tulip,1,120,13
aa94628,Lotus,2,380,69
aa94629,Rose,1,880,91
aa94630,Lavender,1,410,80
aa94631,Lavender,2,370,25
aa94632,Rose,2,460,47
aa94633,Tulip,2,600,13
aa94634,Orchid,2,860,26
aa94635,Rose,2,780,97
aa94636,Orchid,1,770,34
aa94637,Rose,2,300,16
aa94638,Lavender,2,140,42
aa94639,Orchid,2,720,4
aa94640,Lavender,1,220,63
aa94641,Orchid,2,850,99
aa94642,Lotus,2,570,56
aa94643,Lotus,1,80,66
aa94644,Lavender,1,580,62
aa94645,Orchid,2,500,6
aa94646,Rose,1,800,66
aa94647,Lotus,2,600,96
aa94648,Tulip,2,830,53
aa94649,Tulip,2,560,85
aa94650,Lotus,2,370,5
aa94651,Orchid,1,160,4
aa94652,Rose,1,440,1
aa94653,Rose,2,60,33
aa94654,Orchid,2,420,98
aa94655,Tulip,1,150,24
aa94656,Lotus,1,570,42
aa94657,Lotus,2,870,96
aa94658,Lavender,2,70,37
aa94659,Lavender,1,950,43
aa94660,Lavender,2,200,31
aa94661,Tulip,2,770,11
aa94662,Orchid,1,470,53
aa94663,Lotus,1,730,70
aa94664,Lavender,2,470,96
aa94665,Lavender,2,700,1
aa94666,Orchid,2,190,50
aa94667,Lotus,2,400,96
aa94668,Orchid,1,920,42
aa94669,Lotus,2,420,98
aa94670,Orchid,1,680,1
aa94671,Rose,2,840,72
aa94672,Orchid,1,10,10
aa94673,Tulip,1,190,76
aa94674,Lotus,2,390,23
aa94675,Lotus,1,720,97
aa94676,Tulip,1,140,96
aa94677,Tulip,1,690,8
aa94678,Tulip,2,570,70
aa94679,Orchid,2,680,58
aa94680,Lavender,2,100,35
aa94681,Rose,1,740,87
aa94682,Rose,1,90,56
aa94683,Rose,1,820,60
aa94684,Rose,1,50,33
aa94685,Lotus,2,50,61
aa94686,Lotus,1,300,98
aa94687,Rose,2,470,84
aa94688,Tulip,2,530,32
aa94689,Lavender,1,950,92
aa94690,Lotus,2,110,13
aa94691,Orchid,2,930,78
aa94692,Rose,1,100,45
aa94693,Tulip,1,30,75
aa94694,Lavender,2,500,58
aa94695,Lotus,2,540,37
aa94696,Tulip,1,710,24
aa94697,Tulip,2,740,50
aa94698,Lavender,1,30,21
aa94699,Lotus,1,130,31
aa94700,Lavender,1,990,11
aa94701,Tulip,1,730,1
aa94702,Lotus,1,690,97
aa94703,Rose,2,540,71
aa94704,Rose,2,830,77
aa94705,Orchid,2,620,95
aa94706,Rose,2,260,39
aa94707,Tulip,2,580,43
aa94708,Lavender,2,660,20
aa94709,Lavender,1,330,27
aa94710,Lotus,2,470,7
aa94711,Tulip,1,980,13
aa94712,Lavender,2,70,90
aa94713,Orchid,2,470,19
aa94714,Lotus,2,130,91
aa94715,Rose,1,330,66
aa94716,Lotus,1,510,7
aa94717,Rose,1,570,81
aa94718,Tulip,1,970,47
aa94719,Lotus,1,320,61
aa94720,Lavender,1,320,39
aa94721,Tulip,2,460,85
aa94722,Lotus,1,540,15
aa94723,Lavender,2,320,100
aa94724,Rose,2,190,52
aa94725,Tulip,1,390,15
aa94726,Orchid,2,990,5
aa94727,Lotus,2,430,40
aa94728,Lavender,2,680,41
aa94729,Rose,2,470,69
aa94730,Rose,2,540,52
aa94731,Lavender,2,530,45
aa94732,Orchid,2,190,70
aa94733,Lavender,1,60,51
aa94734,Lavender,2,10,78
aa94735,Orchid,1,830,52
aa94736,Lavender,2,240,25
aa94737,Tulip,2,870,39
aa94738,Tulip,2,230,87
aa94739,Lavender,2,510,88
aa94740,Lavender,2,950,51
aa94741,Tulip,1,880,35
aa94742,Orchid,1,630,23
aa94743,Lavender,2,530,10
aa94744,Lavender,1,150,69
aa94745,Orchid,1,790,48
aa94746,Rose,1,250,7
aa94747,Rose,2,880,46
aa94748,Orchid,2,700,99
aa94749,Orchid,1,260,78
aa94750,Lavender,1,630,57
aa94751,Lavender,2,50,36
aa94752,Lotus,2,730,66
aa94753,Rose,1,810,7
aa94754,Orchid,1,370,32
aa94755,Tulip,1,950,93
aa94756,Tulip,1,770,80
aa94757,Tulip,1,870,38
aa94758,Lavender,1,240,43
aa94759,Tulip,2,90,50
aa94760,Tulip,2,700,94
aa94761,Rose,1,230,83
aa94762,Tulip,1,660,76
aa94763,Rose,1,610,99
aa94764,Lotus,2,660,99
aa94765,Rose,2,520,39
aa94766,Lotus,2,640,47
aa94767,Rose,1,220,30
aa94768,Tulip,1,850,33
aa94769,Lotus,2,160,3
aa94770,Rose,2,180,93
aa94771,Tulip,2,760,40
aa94772,Orchid,1,620,29
aa94773,Rose,1,580,24
aa94774,Rose,2,500,51
aa94775,Lotus,2,190,2
aa94776,Orchid,1,340,73
aa94777,Tulip,1,840,9
aa94778,Lavender,1,880,15
aa94779,Orchid,2,430,58
aa94780,Orchid,1,240,40
aa94781,Lavender,1,820,10
aa94782,Tulip,1,90,77
aa94783,Rose,2,880,1
aa94784,Rose,1,320,98
aa94785,Tulip,1,50,32
aa94786,Tulip,1,490,15
aa94787,Tulip,2,310,99
aa94788,Tulip,2,780,8
aa94789,Lotus,2,290,52
aa94790,Tulip,1,180,50
aa94791,Lotus,1,830,57
aa94792,Lotus,1,580,16
aa94793,Orchid,2,640,40
aa94794,Orchid,1,870,40
aa94795,Lavender,2,720,73
aa94796,Tulip,2,910,92
aa94797,Tulip,1,970,33
aa94798,Tulip,2,150,92
aa94799,Lavender,1,400,76
aa94800,Orchid,1,710,29
aa94801,Tulip,1,900,6
aa94802,Orchid,1,120,90
aa94803,Lavender,1,220,56
aa94804,Lotus,2,950,58
aa94805,Orchid,2,210,29
aa94806,Tulip,2,750,20
aa94807,Tulip,2,410,8
aa94808,Lavender,2,50,65
aa94809,Tulip,2,950,9
aa94810,Lotus,1,220,87
aa94811,Lotus,1,620,79
aa94812,Rose,1,310,44
aa94813,Tulip,2,320,26
aa94814,Lavender,2,850,82
aa94815,Lavender,1,110,92
aa94816,Lavender,1,300,63
aa94817,Lavender,2,400,20
aa94818,Lotus,1,750,72
aa94819,Orchid,1,620,98
aa94820,Orchid,2,650,71
aa94821,Rose,2,280,59
aa94822,Orchid,1,670,75
aa94823,Lotus,2,640,65
aa94824,Lavender,1,520,19
aa94825,Orchid,2,660,92
aa94826,Rose,2,900,81
aa94827,Tulip,2,400,2
aa94828,Rose,1,320,24
aa94829,Lotus,2,930,83
aa94830,Tulip,1,720,7
aa94831,Lotus,1,230,91
aa94832,Lotus,1,970,54
aa94833,Orchid,2,110,26
aa94834,Tulip,2,480,46
aa94835,Lotus,1,530,63
aa94836,Lotus,1,240,94
aa94837,Lotus,2,440,14
aa94838,Orchid,2,280,97
aa94839,Lotus,2,950,62
aa94840,Tulip,2,890,60
aa94841,Lavender,2,510,25
aa94842,Rose,2,560,69
aa94843,Lavender,1,430,78
aa94844,Orchid,2,340,73
aa94845,Rose,1,990,80
aa94846,Rose,2,350,98
aa94847,Lavender,2,160,47
aa94848,Lavender,1,590,84
aa94849,Lavender,1,250,30
aa94850,Rose,1,330,24
aa94851,Orchid,1,570,11
aa94852,Lotus,1,370,61
aa94853,Lotus,1,770,10
aa94854,Lavender,2,160,29
aa94855,Lavender,2,170,43
aa94856,Tulip,1,460,61
aa94857,Lotus,1,830,48
aa94858,Tulip,1,730,1
aa94859,Orchid,1,990,87
aa94860,Tulip,2,620,97
aa94861,Lotus,2,980,96
aa94862,Tulip,2,970,82
aa94863,Lavender,2,590,99
aa94864,Lotus,2,790,90
aa94865,Lavender,1,840,28
aa94866,Lotus,2,470,82
aa94867,Lavender,2,780,30
aa94868,Rose,2,100,52
aa94869,Lotus,2,200,10
aa94870,Lotus,2,410,38
aa94871,Rose,1,750,70
aa94872,Orchid,1,100,84
aa94873,Tulip,2,730,49
aa94874,Orchid,1,190,12
aa94875,Orchid,2,240,46
aa94876,Lotus,1,80,92
aa94877,Tulip,1,210,33
aa94878,Lotus,1,890,6
aa94879,Orchid,2,200,62
aa94880,Tulip,1,10,41
aa94881,Tulip,2,360,71
aa94882,Rose,2,550,75
aa94883,Tulip,2,330,90
aa94884,Tulip,2,750,21
aa94885,Lotus,1,510,43
aa94886,Tulip,2,340,78
aa94887,Orchid,2,820,38
aa94888,Lavender,1,550,22
aa94889,Orchid,1,460,65
aa94890,Rose,2,490,65
aa94891,Lavender,1,150,89
aa94892,Tulip,2,860,40
aa94893,Lavender,1,910,23
aa94894,Lotus,2,410,40
aa94895,Lavender,1,540,80
aa94896,Orchid,2,960,86
aa94897,Lavender,2,360,82
aa94898,Rose,1,130,21
aa94899,Tulip,1,90,95
aa94900,Lavender,2,730,95
aa94901,Lotus,2,990,49
aa94902,Rose,1,110,50
aa94903,Lotus,2,750,84
aa94904,Lavender,1,410,13
aa94905,Tulip,2,890,98
aa94906,Orchid,2,480,51
aa94907,Rose,2,480,100
aa94908,Tulip,1,960,64
aa94909,Lotus,1,520,35
aa94910,Rose,1,130,5
aa94911,Rose,1,910,42
aa94912,Lavender,1,200,24
aa94913,Orchid,1,390,49
aa94914,Tulip,2,50,12
aa94915,Tulip,2,400,27
aa94916,Lotus,1,970,90
aa94917,Orchid,1,800,84
aa94918,Tulip,1,950,30
aa94919,Tulip,1,420,43
aa94920,Lotus,2,20,15
aa94921,Rose,1,510,32
aa94922,Rose,1,120,57
aa94923,Rose,2,950,79
aa94924,Lotus,2,620,64
aa94925,Rose,2,760,49
aa94926,Rose,1,390,91
aa94927,Tulip,1,190,81
aa94928,Orchid,1,370,61
aa94929,Lotus,2,470,38
aa94930,Lotus,2,490,92
aa94931,Tulip,2,340,93
aa94932,Tulip,2,720,38
aa94933,Rose,2,550,36
aa94934,Lotus,1,810,13
aa94935,Lotus,1,450,84
aa94936,Rose,1,950,29
aa94937,Lotus,2,830,33
aa94938,Rose,2,960,68
aa94939,Rose,1,710,53
aa94940,Lavender,2,730,25
aa94941,Lotus,2,720,4
aa94942,Lotus,1,80,15
aa94943,Orchid,2,240,51
aa94944,Rose,1,820,87
aa94945,Rose,1,860,78
aa94946,Lotus,2,220,66
aa94947,Tulip,1,290,60
aa94948,Orchid,2,420,43
aa94949,Tulip,1,930,54
aa94950,Tulip,2,510,73
aa94951,Lotus,2,560,48
aa94952,Rose,2,210,42
aa94953,Tulip,1,550,22
aa94954,Lotus,2,400,73
aa94955,Lavender,2,230,25
aa94956,Lotus,1,760,51
aa94957,Tulip,2,260,71
aa94958,Tulip,2,180,52
aa94959,Orchid,1,70,89
aa94960,Orchid,1,520,69
aa94961,Tulip,1,900,76
aa94962,Orchid,1,740,1
aa94963,Lavender,2,400,23
aa94964,Lotus,1,30,48
aa94965,Rose,2,770,1
aa94966,Rose,2,660,52
aa94967,Tulip,2,440,99
aa94968,Lavender,2,340,10
aa94969,Tulip,1,750,19
aa94970,Tulip,2,470,47
aa94971,Lotus,1,60,25
aa94972,Orchid,1,690,57
aa94973,Lotus,1,670,61
aa94974,Tulip,1,780,73
aa94975,Tulip,2,400,48
aa94976,Lavender,1,500,60
aa94977,Tulip,1,390,46
aa94978,Orchid,1,600,36
aa94979,Orchid,2,250,65
aa94980,Lavender,2,210,64
aa94981,Orchid,1,670,79
aa94982,Lotus,2,240,7
aa94983,Orchid,1,650,33
aa94984,Lavender,2,510,97
aa94985,Lotus,2,950,47
aa94986,Lotus,2,460,54
aa94987,Lavender,2,790,16
aa94988,Orchid,2,180,58
aa94989,Tulip,1,60,62
aa94990,Lavender,2,760,82
aa94991,Orchid,2,660,76
aa94992,Lotus,1,390,67
aa94993,Lotus,2,180,33
aa94994,Rose,1,210,81
aa94995,Orchid,2,520,28
aa94996,Lotus,2,140,68
aa94997,Tulip,1,780,80
aa94998,Rose,2,590,27
aa94999,Lavender,1,60,90
aa95000,Rose,2,740,3
aa95001,Tulip,2,400,33
aa95002,Orchid,1,580,33
aa95003,Lotus,2,200,83
aa95004,Rose,2,270,47
aa95005,Tulip,1,750,17
aa95006,Lotus,2,510,52
aa95007,Orchid,1,630,89
aa95008,Rose,1,970,58
aa95009,Lotus,1,220,34
aa95010,Orchid,2,290,83
aa95011,Tulip,1,760,1
aa95012,Orchid,1,480,71
aa95013,Rose,1,590,21
aa95014,Orchid,2,990,95
aa95015,Orchid,2,780,82
aa95016,Orchid,2,680,40
aa95017,Orchid,1,350,77
aa95018,Rose,1,280,1
aa95019,Orchid,1,930,45
aa95020,Lavender,1,860,24
aa95021,Orchid,2,520,34
aa95022,Lotus,1,170,20
aa95023,Lavender,2,750,77
aa95024,Lavender,2,780,24
aa95025,Rose,1,780,73
aa95026,Lotus,1,730,23
aa95027,Orchid,1,340,11
aa95028,Lavender,1,880,15
aa95029,Tulip,2,870,38
aa95030,Tulip,2,260,49
aa95031,Lotus,1,40,30
aa95032,Lavender,2,90,17
aa95033,Lotus,2,30,81
aa95034,Orchid,1,610,98
aa95035,Rose,2,690,22
aa95036,Tulip,2,510,23
aa95037,Lavender,2,880,56
aa95038,Lotus,2,600,42
aa95039,Rose,2,520,33
aa95040,Orchid,1,890,91
aa95041,Orchid,2,10,82
aa95042,Rose,2,850,97
aa95043,Rose,1,350,88
aa95044,Lotus,1,80,94
aa95045,Tulip,1,310,72
aa95046,Tulip,1,830,40
aa95047,Rose,1,600,81
aa95048,Orchid,2,20,13
aa95049,Tulip,2,740,26
aa95050,Tulip,2,140,3
aa95051,Lavender,1,60,9
aa95052,Lavender,1,30,67
aa95053,Rose,2,310,96
aa95054,Tulip,2,650,33
aa95055,Orchid,2,720,53
aa95056,Orchid,2,940,84
aa95057,Lavender,2,660,63
aa95058,Tulip,2,360,25
aa95059,Lavender,1,540,85
aa95060,Lotus,2,120,68
aa95061,Tulip,1,530,72
aa95062,Lavender,1,350,93
aa95063,Tulip,1,370,76
aa95064,Rose,1,880,60
aa95065,Lavender,2,410,78
aa95066,Lotus,1,200,64
aa95067,Lavender,2,290,84
aa95068,Lavender,2,660,90
aa95069,Lotus,1,980,36
aa95070,Orchid,2,970,14
aa95071,Tulip,1,840,30
aa95072,Tulip,1,190,91
aa95073,Tulip,1,40,82
aa95074,Orchid,1,270,7
aa95075,Lavender,2,470,65
aa95076,Tulip,1,60,86
aa95077,Lavender,2,470,31
aa95078,Tulip,1,450,61
aa95079,Orchid,2,470,38
aa95080,Rose,2,860,42
aa95081,Rose,1,690,85
aa95082,Orchid,1,10,90
aa95083,Lavender,2,410,82
aa95084,Lavender,2,220,44
aa95085,Tulip,1,860,15
aa95086,Orchid,2,560,7
aa95087,Lavender,1,60,20
aa95088,Orchid,1,70,39
aa95089,Tulip,1,980,67
aa95090,Rose,2,490,41
aa95091,Rose,1,990,48
aa95092,Lavender,2,30,61
aa95093,Rose,2,960,24
aa95094,Tulip,2,520,12
aa95095,Lotus,2,590,4
aa95096,Lavender,2,370,93
aa95097,Lavender,2,400,13
aa95098,Lotus,1,340,87
aa95099,Lavender,1,520,62
aa95100,Orchid,1,240,57
aa95101,Lavender,2,360,61
aa95102,Tulip,2,870,1
aa95103,Lotus,2,850,76
aa95104,Lotus,2,280,39
aa95105,Lavender,1,880,66
aa95106,Tulip,1,870,72
aa95107,Orchid,2,70,1
aa95108,Rose,2,240,75
aa95109,Lavender,2,870,36
aa95110,Rose,1,840,43
aa95111,Lavender,1,70,6
aa95112,Tulip,1,500,16
aa95113,Lotus,2,50,7
aa95114,Orchid,1,710,74
aa95115,Lavender,1,340,31
aa95116,Tulip,2,160,80
aa95117,Lotus,1,650,4
aa95118,Lavender,1,480,13
aa95119,Tulip,1,820,41
aa95120,Lotus,2,930,37
aa95121,Tulip,1,950,73
aa95122,Tulip,2,80,88
aa95123,Rose,1,240,61
aa95124,Lotus,2,880,16
aa95125,Tulip,2,720,98
aa95126,Tulip,2,120,50
aa95127,Orchid,2,770,81
aa95128,Rose,2,130,88
aa95129,Rose,2,130,54
aa95130,Lavender,1,40,15
aa95131,Lavender,2,50,62
aa95132,Orchid,1,960,91
aa95133,Orchid,2,130,3
aa95134,Lotus,2,990,13
aa95135,Lotus,2,280,72
aa95136,Orchid,1,260,45
aa95137,Lavender,2,610,16
aa95138,Tulip,2,520,58
aa95139,Orchid,2,200,56
aa95140,Tulip,2,770,34
aa95141,Tulip,1,350,14
aa95142,Tulip,2,910,58
aa95143,Tulip,2,790,18
aa95144,Tulip,1,910,87
aa95145,Orchid,2,420,2
aa95146,Lotus,1,730,87
aa95147,Orchid,2,800,66
aa95148,Rose,1,610,25
aa95149,Tulip,1,630,5
aa95150,Rose,2,390,81
aa95151,Tulip,2,410,56
aa95152,Lavender,2,940,21
aa95153,Orchid,2,780,48
aa95154,Rose,2,850,35
aa95155,Rose,1,650,32
aa95156,Tulip,2,880,49
aa95157,Lotus,2,900,6
aa95158,Lotus,1,240,3
aa95159,Lotus,1,300,85
aa95160,Lavender,2,670,89
aa95161,Lavender,2,320,93
aa95162,Lotus,2,350,71
aa95163,Lotus,1,320,65
aa95164,Rose,1,130,50
aa95165,Orchid,1,840,55
aa95166,Tulip,2,800,64
aa95167,Rose,1,540,45
aa95168,Rose,2,940,97
aa95169,Tulip,2,290,76
aa95170,Rose,1,320,87
aa95171,Tulip,2,480,34
aa95172,Orchid,2,80,30
aa95173,Lavender,2,840,27
aa95174,Lotus,1,940,83
aa95175,Rose,1,130,10
aa95176,Lavender,1,80,46
aa95177,Lavender,2,210,62
aa95178,Lotus,2,970,45
aa95179,Lotus,2,430,10
aa95180,Lotus,1,190,39
aa95181,Tulip,1,320,63
aa95182,Lotus,1,260,3
aa95183,Rose,2,100,71
aa95184,Lavender,2,190,84
aa95185,Tulip,2,470,13
aa95186,Tulip,2,620,92
aa95187,Tulip,2,530,18
aa95188,Lotus,2,340,11
aa95189,Lotus,2,570,61
aa95190,Orchid,1,900,100
aa95191,Lotus,1,980,97
aa95192,Lavender,1,120,83
aa95193,Orchid,2,80,39
aa95194,Lavender,1,350,51
aa95195,Lotus,1,690,76
aa95196,Tulip,1,850,43
aa95197,Lotus,2,980,22
aa95198,Lotus,2,570,88
aa95199,Lotus,1,70,95
aa95200,Tulip,2,80,45
aa95201,Rose,1,150,99
aa95202,Lavender,1,870,22
aa95203,Orchid,1,820,63
aa95204,Tulip,1,130,20
aa95205,Rose,1,190,29
aa95206,Lavender,2,960,79
aa95207,Lotus,2,560,41
aa95208,Rose,1,50,77
aa95209,Orchid,1,790,28
aa95210,Lotus,2,640,45
aa95211,Orchid,2,970,99
aa95212,Orchid,2,900,41
aa95213,Lotus,1,350,75
aa95214,Lavender,1,110,75
aa95215,Tulip,1,420,75
aa95216,Orchid,2,850,78
aa95217,Lavender,1,520,50
aa95218,Tulip,2,370,93
aa95219,Lavender,2,960,89
aa95220,Lotus,2,720,59
aa95221,Lotus,1,690,91
aa95222,Rose,2,90,58
aa95223,Orchid,1,580,65
aa95224,Rose,2,320,92
aa95225,Tulip,1,470,98
aa95226,Rose,2,940,19
aa95227,Lavender,1,70,76
aa95228,Orchid,1,690,85
aa95229,Tulip,1,990,65
aa95230,Lavender,2,250,93
aa95231,Lavender,2,180,75
aa95232,Tulip,2,680,12
aa95233,Lavender,2,890,19
aa95234,Rose,1,750,70
aa95235,Tulip,2,50,12
aa95236,Lotus,2,890,72
aa95237,Lavender,2,370,37
aa95238,Rose,2,680,50
aa95239,Orchid,1,770,70
aa95240,Lotus,1,710,86
aa95241,Tulip,1,340,59
aa95242,Rose,2,60,13
aa95243,Lotus,1,930,23
aa95244,Lavender,1,740,43
aa95245,Orchid,2,760,86
aa95246,Lavender,2,390,100
aa95247,Tulip,1,510,98
aa95248,Lotus,2,110,55
aa95249,Orchid,2,810,20
aa95250,Lotus,2,610,43
aa95251,Rose,1,440,22
aa95252,Rose,1,30,56
aa95253,Orchid,1,750,69
aa95254,Rose,1,690,26
aa95255,Lotus,1,110,34
aa95256,Rose,2,710,12
aa95257,Lotus,2,510,6
aa95258,Rose,2,650,47
aa95259,Tulip,1,820,91
aa95260,Lavender,1,810,70
aa95261,Lotus,1,670,70
aa95262,Rose,2,520,15
aa95263,Lavender,2,430,41
aa95264,Rose,2,80,30
aa95265,Rose,2,60,82
aa95266,Lavender,1,620,91
aa95267,Orchid,1,700,6
aa95268,Lavender,1,600,87
aa95269,Orchid,1,450,99
aa95270,Rose,1,240,78
aa95271,Orchid,2,50,65
aa95272,Lavender,1,120,73
aa95273,Rose,2,440,53
aa95274,Rose,2,370,79
aa95275,Rose,2,580,66
aa95276,Tulip,2,980,60
aa95277,Lavender,1,270,74
aa95278,Tulip,1,960,40
aa95279,Tulip,2,540,95
aa95280,Orchid,1,110,52
aa95281,Tulip,2,810,67
aa95282,Tulip,2,770,14
aa95283,Tulip,2,430,23
aa95284,Rose,1,770,6
aa95285,Orchid,2,300,23
aa95286,Tulip,1,720,84
aa95287,Orchid,1,870,24
aa95288,Lotus,2,730,28
aa95289,Rose,2,960,48
aa95290,Lavender,1,940,87
aa95291,Rose,1,380,64
aa95292,Tulip,1,870,73
aa95293,Tulip,1,640,69
aa95294,Orchid,1,700,77
aa95295,Orchid,2,110,93
aa95296,Orchid,2,720,9
aa95297,Rose,2,500,99
aa95298,Orchid,2,780,71
aa95299,Lotus,1,970,26
aa95300,Lavender,1,100,38
aa95301,Tulip,2,90,72
aa95302,Tulip,1,850,53
aa95303,Rose,2,670,97
aa95304,Lotus,1,50,91
aa95305,Orchid,1,830,51
aa95306,Orchid,2,330,84
aa95307,Tulip,2,770,17
aa95308,Tulip,2,820,62
aa95309,Lotus,2,620,33
aa95310,Orchid,1,190,59
aa95311,Tulip,2,310,54
aa95312,Lavender,1,190,94
aa95313,Rose,2,240,29
aa95314,Orchid,1,100,69
aa95315,Lotus,1,720,35
aa95316,Lotus,2,840,86
aa95317,Rose,1,730,41
aa95318,Tulip,2,10,66
aa95319,Tulip,1,590,33
aa95320,Lavender,1,500,4
aa95321,Lavender,1,280,36
aa95322,Tulip,2,310,98
aa95323,Rose,1,370,72
aa95324,Lavender,2,70,9
aa95325,Rose,2,140,37
aa95326,Lotus,2,600,19
aa95327,Rose,1,910,52
aa95328,Tulip,2,860,76
aa95329,Lavender,2,750,32
aa95330,Rose,2,580,33
aa95331,Rose,1,150,30
aa95332,Lavender,1,190,75
aa95333,Rose,1,450,32
aa95334,Rose,2,700,78
aa95335,Rose,2,330,71
aa95336,Lotus,2,680,29
aa95337,Rose,2,770,78
aa95338,Lavender,1,260,58
aa95339,Orchid,1,410,64
aa95340,Rose,2,690,28
aa95341,Rose,1,730,68
aa95342,Orchid,1,860,22
